sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
16,B-train-2__ip_blunted,bend,9.01973,10.9805,9.26633e-12,1.49766,0.234283,1.49766,1,0.48027000000000125,0,interior
17,B-train-2__ip_blunted,bend,9.04721,10.9794,1.10498e-11,1.48663,0.246613,1.48663,1,0.45279000000000064,0,interior
18,B-train-2__ip_blunted,bend,9.00944,10.96,8.58737e-12,1.49947,0.479707,1.49947,1,0.4905600000000007,0,interior
19,B-train-2__ip_blunted,bend,9.09462,10.9602,1.40018e-11,1.44628,0.478072,1.44628,1,0.4053799999999995,0,interior
20,B-train-2__ip_blunted,bend,9.13086,10.9811,1.54974e-11,1.39725,0.226238,1.39725,1,0.36914000000000013,0,interior
21,B-train-2__ip_blunted,bend,9.13796,11.0,1.57081e-11,1.38581,7.2127e-45,1.38581,1,0.3620400000000007,1,outlet
22,B-train-2__ip_blunted,bend,8.83445,11.0,-2.62283e-12,1.33556,9.853849999999999e-45,1.33556,1,0.33445,1,outlet
23,B-train-2__ip_blunted,bend,8.89786,10.9791,9.44295e-13,1.4374,0.250292,1.4374,1,0.3978599999999993,0,interior
24,B-train-2__ip_blunted,bend,8.86914,10.9811,-7.86725e-13,1.39725,0.226238,1.39725,1,0.36913999999999947,0,interior
25,B-train-2__ip_blunted,bend,8.77927,11.0,-4.99815e-12,1.20766,5.607689999999999e-45,1.20766,1,0.27927,1,outlet
26,B-train-2__ip_blunted,bend,8.80686,11.0,-3.88323e-12,1.27618,6.243529999999999e-45,1.27618,1,0.30686,1,outlet
27,B-train-2__ip_blunted,bend,8.8156,10.9798,-3.63672e-12,1.29598,0.242398,1.29598,1,0.31559999999999955,0,interior
28,B-train-2__ip_blunted,bend,8.75168,11.0,-5.75828e-12,1.13001,1.1922299999999999e-45,1.13001,1,0.25168,1,outlet
29,B-train-2__ip_blunted,bend,8.72408,11.0,-6.22203e-12,1.04322,-6.87128e-46,1.04322,1,0.22408000000000033,1,outlet
30,B-train-2__ip_blunted,bend,8.76087,10.9794,-5.66628e-12,1.15689,0.247385,1.15689,1,0.26087000000000027,0,interior
31,B-train-2__ip_blunted,bend,8.61372,11.0,-4.9503e-12,0.60472,-8.85374e-45,0.60472,2,0.11372000000000032,1,outlet
32,B-train-2__ip_blunted,bend,8.90884,10.9395,1.17669e-12,1.45014,0.725549,1.45014,1,0.4088399999999993,0,interior
